ScientificName,Year,Month,ObservationCount
Celastrina ladon,2014,11,1
Celastrina ladon,2015,2,5
Celastrina ladon,2015,3,20
Celastrina ladon,2015,4,33
Celastrina ladon,2015,5,62
Celastrina ladon,2015,6,34
Celastrina ladon,2015,7,8
Celastrina ladon,2015,8,6
Celastrina ladon,2015,9,1
Celastrina ladon,2016,1,1
Celastrina ladon,2016,2,24
Celastrina ladon,2016,3,39
Celastrina ladon,2016,4,43
Celastrina ladon,2016,5,45
Celastrina ladon,2016,6,37
Celastrina ladon,2016,7,14
Celastrina ladon,2016,8,6
Celastrina ladon,2016,10,3
Celastrina ladon,2017,1,3
Celastrina ladon,2017,2,14
Celastrina ladon,2017,3,49
Celastrina ladon,2017,4,92
Celastrina ladon,2017,5,91
Celastrina ladon,2017,6,79
Celastrina ladon,2017,7,15
Celastrina ladon,2017,8,16
Celastrina ladon,2017,9,1
Celastrina ladon,2017,10,2
Celastrina lucia,2005,5,1
Celastrina lucia,2005,6,1
Celastrina lucia,2005,8,1
Celastrina lucia,2006,5,1
Celastrina lucia,2007,5,1
Celastrina lucia,2007,7,1
Celastrina lucia,2008,5,1
Celastrina lucia,2008,6,1
Celastrina lucia,2009,6,1
Celastrina lucia,2012,5,6
Celastrina lucia,2012,7,1
Celastrina lucia,2013,5,6
Celastrina lucia,2013,6,1
Celastrina lucia,2014,5,1
Celastrina lucia,2014,6,1
Celastrina lucia,2015,5,4
Celastrina lucia,2015,6,2
Celastrina lucia,2015,7,3
Celastrina lucia,2016,4,5
Celastrina lucia,2016,5,18
Celastrina lucia,2016,6,9
Celastrina lucia,2016,7,4
Celastrina lucia,2017,4,9
Celastrina lucia,2017,5,19
Celastrina lucia,2017,6,8
Celastrina lucia,2017,7,11
Celastrina lucia,2017,8,5
Celastrina lucia,2017,9,1
Celastrina lucia,2017,10,5
Celastrina neglecta,2006,8,1
Celastrina neglecta,2011,6,1
Celastrina neglecta,2011,7,2
Celastrina neglecta,2012,5,1
Celastrina neglecta,2012,7,1
Celastrina neglecta,2013,6,2
Celastrina neglecta,2013,7,4
Celastrina neglecta,2013,8,1
Celastrina neglecta,2014,6,1
Celastrina neglecta,2014,7,1
Celastrina neglecta,2014,8,1
Celastrina neglecta,2014,10,1
Celastrina neglecta,2015,6,1
Celastrina neglecta,2015,7,2
Celastrina neglecta,2015,8,3
Celastrina neglecta,2016,5,3
Celastrina neglecta,2016,6,5
Celastrina neglecta,2016,7,6
Celastrina neglecta,2016,8,3
Celastrina neglecta,2016,9,3
Celastrina neglecta,2017,4,1
Celastrina neglecta,2017,5,5
Celastrina neglecta,2017,6,11
Celastrina neglecta,2017,7,17
Celastrina neglecta,2017,8,16
Celastrina neglecta,2017,9,9
Celastrina neglecta,2017,10,1
Celastrina neglectamajor,2016,6,1
Celastrina neglectamajor,2017,6,1
Celastrina neglectamajor,2017,7,1
Celastrina serotina,2012,5,1
Celastrina serotina,2015,5,3
Celotes nessus,2002,4,1
Celotes nessus,2004,4,1
Celotes nessus,2004,8,1
Celotes nessus,2006,4,1
Celotes nessus,2007,6,1
Celotes nessus,2009,3,1
Celotes nessus,2010,3,1
Celotes nessus,2010,4,1
Celotes nessus,2012,5,1
Celotes nessus,2013,6,1
Celotes nessus,2013,7,1
Celotes nessus,2014,4,1
Celotes nessus,2014,6,2
Celotes nessus,2014,7,3
Celotes nessus,2014,8,1
Celotes nessus,2014,9,1
Celotes nessus,2015,4,6
Celotes nessus,2015,5,1
Celotes nessus,2015,6,5
Celotes nessus,2015,9,1
Celotes nessus,2016,2,1
Celotes nessus,2016,3,1
Celotes nessus,2016,4,1
Celotes nessus,2016,5,5
Celotes nessus,2016,7,1
Celotes nessus,2016,8,1
Celotes nessus,2017,3,6
Celotes nessus,2017,5,4
Celotes nessus,2017,6,1
Celotes nessus,2017,7,4
Celotes nessus,2017,8,1
Chalodeta chaonitis,2015,8,1
Chioides albofasciatus,2003,9,1
Chioides albofasciatus,2007,9,1
Chioides albofasciatus,2009,9,1
Chioides albofasciatus,2010,6,1
Chioides albofasciatus,2010,10,1
Chioides albofasciatus,2011,8,1
Chioides albofasciatus,2011,9,1
Chioides albofasciatus,2011,10,1
Chioides albofasciatus,2011,11,2
Chioides albofasciatus,2011,12,1
Chioides albofasciatus,2012,1,2
Chioides albofasciatus,2012,2,2
Chioides albofasciatus,2012,3,1
Chioides albofasciatus,2012,9,1
Chioides albofasciatus,2013,7,2
Chioides albofasciatus,2013,11,1
Chioides albofasciatus,2014,2,1
Chioides albofasciatus,2014,3,1
Chioides albofasciatus,2014,5,2
Chioides albofasciatus,2014,6,1
Chioides albofasciatus,2014,7,1
Chioides albofasciatus,2014,9,1
Chioides albofasciatus,2014,10,1
Chioides albofasciatus,2014,11,2
Chioides albofasciatus,2015,4,1
Chioides albofasciatus,2015,6,4
Chioides albofasciatus,2015,7,2
Chioides albofasciatus,2015,8,2
Chioides albofasciatus,2016,2,1
Chioides albofasciatus,2016,3,1
Chioides albofasciatus,2016,4,1
Chioides albofasciatus,2016,5,2
Chioides albofasciatus,2016,7,1
Chioides albofasciatus,2016,8,1
Chioides albofasciatus,2016,9,2
Chioides albofasciatus,2016,10,12
Chioides albofasciatus,2016,11,5
Chioides albofasciatus,2017,2,6
Chioides albofasciatus,2017,3,3
Chioides albofasciatus,2017,4,4
Chioides albofasciatus,2017,5,1
Chioides albofasciatus,2017,6,3
Chioides albofasciatus,2017,7,8
Chioides albofasciatus,2017,8,7
Chioides albofasciatus,2017,9,7
Chioides albofasciatus,2017,10,4
Chioides catillus,2003,9,1
Chioides catillus,2003,10,1
Chioides catillus,2003,11,1
Chioides catillus,2006,9,1
Chioides catillus,2006,10,1
Chioides catillus,2007,9,1
Chioides catillus,2007,10,4
Chioides catillus,2007,11,1
Chioides catillus,2008,5,1
Chioides catillus,2008,9,1
Chioides catillus,2009,1,2
Chioides catillus,2009,3,1
Chioides catillus,2010,9,1
Chioides catillus,2011,9,1
Chioides catillus,2012,9,1
Chioides catillus,2012,10,1
Chioides catillus,2013,3,1
Chioides catillus,2013,4,1
Chioides catillus,2013,6,1
Chioides catillus,2013,8,2
Chioides catillus,2013,9,1
Chioides catillus,2013,10,1
Chioides catillus,2013,11,2
Chioides catillus,2014,2,1
Chioides catillus,2014,5,4
Chioides catillus,2014,8,3
Chioides catillus,2014,9,1
Chioides catillus,2014,10,2
Chioides catillus,2014,11,3
Chioides catillus,2014,12,1
Chioides catillus,2015,2,1
Chioides catillus,2015,3,1
Chioides catillus,2015,4,3
Chioides catillus,2015,7,6
Chioides catillus,2015,8,9
Chioides catillus,2015,9,2
Chioides catillus,2015,10,9
Chioides catillus,2015,11,7
Chioides catillus,2015,12,4
Chioides catillus,2016,1,1
Chioides catillus,2016,2,1
Chioides catillus,2016,3,8
Chioides catillus,2016,4,2
Chioides catillus,2016,5,3
Chioides catillus,2016,6,5
Chioides catillus,2016,7,14
Chioides catillus,2016,8,12
Chioides catillus,2016,9,13
Chioides catillus,2016,10,64
Chioides catillus,2016,11,16
Chioides catillus,2016,12,4
Chioides catillus,2017,1,2
Chioides catillus,2017,2,16
Chioides catillus,2017,3,14
Chioides catillus,2017,4,17
Chioides catillus,2017,5,13
Chioides catillus,2017,6,14
Chioides catillus,2017,7,16
Chioides catillus,2017,8,22
Chioides catillus,2017,9,23
Chioides catillus,2017,10,25
Chioides zilpa,1989,9,1
Chioides zilpa,2003,10,1
Chioides zilpa,2007,11,1
Chioides zilpa,2008,8,1
Chioides zilpa,2009,10,1
Chioides zilpa,2010,10,1
Chioides zilpa,2011,8,1
Chioides zilpa,2011,12,1
Chioides zilpa,2012,8,1
Chioides zilpa,2013,8,1
Chioides zilpa,2013,9,1
Chioides zilpa,2013,10,1
Chioides zilpa,2013,11,2
Chioides zilpa,2014,2,1
Chioides zilpa,2014,4,3
Chioides zilpa,2014,5,3
Chioides zilpa,2014,6,1
Chioides zilpa,2014,8,3
Chioides zilpa,2014,10,1
Chioides zilpa,2014,11,2
Chioides zilpa,2014,12,1
Chioides zilpa,2015,3,2
Chioides zilpa,2015,4,2
Chioides zilpa,2015,5,1
Chioides zilpa,2015,6,4
Chioides zilpa,2015,7,2
Chioides zilpa,2015,8,5
Chioides zilpa,2015,11,2
Chioides zilpa,2015,12,2
Chioides zilpa,2016,2,1
Chioides zilpa,2016,3,2
Chioides zilpa,2016,4,4
Chioides zilpa,2016,5,4
Chioides zilpa,2016,6,2
Chioides zilpa,2016,7,4
Chioides zilpa,2016,8,4
Chioides zilpa,2016,9,4
Chioides zilpa,2016,10,13
Chioides zilpa,2016,11,4
Chioides zilpa,2016,12,2
Chioides zilpa,2017,1,1
Chioides zilpa,2017,2,1
Chioides zilpa,2017,3,3
Chioides zilpa,2017,4,8
Chioides zilpa,2017,5,2
Chioides zilpa,2017,7,4
Chioides zilpa,2017,8,1
Chioides zilpa,2017,9,2
Chioides zilpa,2017,10,2
Chiomara asychis,2008,8,1
Chiomara asychis,2009,9,2
Chiomara asychis,2010,6,1
Chiomara asychis,2013,3,1
Chiomara asychis,2013,7,1
Chiomara asychis,2013,10,3
Chiomara asychis,2013,12,1
Chiomara asychis,2014,8,1
Chiomara asychis,2014,11,1
Chiomara asychis,2015,1,1
Chiomara asychis,2015,3,1
Chiomara asychis,2015,4,1
Chiomara asychis,2015,6,2
Chiomara asychis,2015,7,2
Chiomara asychis,2015,8,2
Chiomara asychis,2015,9,1
Chiomara asychis,2016,6,1
Chiomara asychis,2016,7,1
Chiomara asychis,2017,7,1
Chiomara asychis,2017,8,1
Chiomara georgina,2001,12,1
Chiomara georgina,2003,10,2
Chiomara georgina,2004,10,1
Chiomara georgina,2006,10,1
Chiomara georgina,2006,11,1
Chiomara georgina,2008,9,1
Chiomara georgina,2009,3,1
Chiomara georgina,2009,8,1
Chiomara georgina,2009,10,2
Chiomara georgina,2010,11,1
Chiomara georgina,2011,7,2
Chiomara georgina,2011,10,1
Chiomara georgina,2012,6,1
Chiomara georgina,2012,8,1
Chiomara georgina,2012,11,1
Chiomara georgina,2013,1,1
Chiomara georgina,2013,3,1
Chiomara georgina,2013,9,2
Chiomara georgina,2013,10,2
Chiomara georgina,2013,11,1
Chiomara georgina,2015,6,1
Chiomara georgina,2015,7,1
Chiomara georgina,2015,8,1
Chiomara georgina,2015,9,1
Chiomara georgina,2015,10,2
Chiomara georgina,2015,11,5
Chiomara georgina,2015,12,4
Chiomara georgina,2016,6,3
Chiomara georgina,2016,7,3
Chiomara georgina,2016,8,3
Chiomara georgina,2016,9,1
Chiomara georgina,2016,10,10
Chiomara georgina,2016,11,7
Chiomara georgina,2017,1,5
Chiomara georgina,2017,2,3
Chiomara georgina,2017,3,1
Chiomara georgina,2017,7,4
Chiomara georgina,2017,8,4
Chiomara georgina,2017,9,5
Chiomara georgina,2017,10,13
Chiomara mithrax,2015,7,2
Chiomara mithrax,2016,7,1
Chiomara mithrax,2017,9,1
Chlorostrymon simaethis,2002,12,1
Chlorostrymon simaethis,2003,10,1
Chlorostrymon simaethis,2007,5,1
Chlorostrymon simaethis,2009,9,1
Chlorostrymon simaethis,2010,12,1
Chlorostrymon simaethis,2011,3,1
Chlorostrymon simaethis,2011,6,1
Chlorostrymon simaethis,2012,11,1
Chlorostrymon simaethis,2013,10,1
Chlorostrymon simaethis,2014,10,2
Chlorostrymon simaethis,2014,11,5
Chlorostrymon simaethis,2014,12,1
Chlorostrymon simaethis,2015,1,1
Chlorostrymon simaethis,2015,3,1
Chlorostrymon simaethis,2015,5,1
Chlorostrymon simaethis,2015,10,2
Chlorostrymon simaethis,2015,11,14
Chlorostrymon simaethis,2015,12,2
Chlorostrymon simaethis,2016,4,1
Chlorostrymon simaethis,2016,6,1
Chlorostrymon simaethis,2016,8,1
Chlorostrymon simaethis,2016,10,1
Chlorostrymon simaethis,2016,11,9
Chlorostrymon simaethis,2016,12,1
Chlorostrymon simaethis,2017,1,1
Chlorostrymon simaethis,2017,2,1
Chlorostrymon simaethis,2017,3,1
Chlorostrymon simaethis,2017,4,2
Chlorostrymon simaethis,2017,5,1
Chlorostrymon simaethis,2017,10,1
Chlorostrymon telea,2014,7,1
Chlorostrymon telea,2015,4,1
Chlorostrymon telea,2015,12,1
Chlorostrymon telea,2016,6,1
Chlorostrymon telea,2017,6,1
Codatractus alcaeus,2014,10,1
Codatractus alcaeus,2016,6,2
Codatractus alcaeus,2016,8,1
Codatractus alcaeus,2016,9,1
Codatractus alcaeus,2016,11,1
Codatractus arizonensis,2004,8,1
Codatractus arizonensis,2005,4,1
Codatractus arizonensis,2010,8,1
Codatractus arizonensis,2013,6,1
Codatractus arizonensis,2014,8,1
Codatractus arizonensis,2015,4,1
Codatractus arizonensis,2015,5,1
Codatractus arizonensis,2016,6,2
Codatractus arizonensis,2016,7,1
Codatractus arizonensis,2016,9,1
Codatractus arizonensis,2017,6,1
Codatractus arizonensis,2017,8,2
Codatractus arizonensis,2017,9,1
Codatractus bryaxis,2008,8,2
Codatractus bryaxis,2009,5,1
Codatractus bryaxis,2010,8,1
Codatractus bryaxis,2010,9,1
Codatractus bryaxis,2013,6,1
Codatractus bryaxis,2014,3,1
Codatractus bryaxis,2014,4,3
Codatractus bryaxis,2014,5,1
Codatractus bryaxis,2014,6,1
Codatractus bryaxis,2014,7,1
Codatractus bryaxis,2015,8,1
Codatractus bryaxis,2016,8,2
Codatractus bryaxis,2017,5,1
Codatractus melon,2013,3,1
Codatractus melon,2014,5,1
Codatractus melon,2016,6,1
Codatractus sallyae,2015,9,3
Codatractus valeriana,2016,6,1
Cogia caicus,2014,4,1
Cogia caicus,2015,7,1
Cogia caicus,2015,8,1
Cogia caicus,2016,5,1
Cogia caicus,2016,7,1
Cogia caicus,2017,7,1
Cogia calchas,2003,10,1
Cogia calchas,2008,10,1
Cogia calchas,2009,9,1
Cogia calchas,2013,1,1
Cogia calchas,2013,2,1
Cogia calchas,2013,11,1
Cogia calchas,2014,8,3
Cogia calchas,2014,11,3
Cogia calchas,2015,5,1
Cogia calchas,2015,6,1
Cogia calchas,2015,7,1
Cogia calchas,2015,10,2
Cogia calchas,2015,11,8
Cogia calchas,2016,3,1
Cogia calchas,2016,6,1
Cogia calchas,2016,7,2
Cogia calchas,2016,8,1
Cogia calchas,2016,9,1
Cogia calchas,2016,10,2
Cogia calchas,2016,11,4
Cogia calchas,2017,3,1
Cogia calchas,2017,9,1
Cogia calchas,2017,10,4
Cogia hippalus,2009,5,1
Cogia hippalus,2011,7,1
Cogia hippalus,2011,9,1
Cogia hippalus,2011,10,1
Cogia hippalus,2012,2,1
Cogia hippalus,2013,8,1
Cogia hippalus,2015,5,6
Cogia hippalus,2015,6,1
Cogia hippalus,2016,5,1
Cogia hippalus,2016,10,1
Cogia hippalus,2017,7,5
Cogia hippalus,2017,8,1
Cogia hippalus,2017,9,1
Colias alexandra,1996,6,1
Colias alexandra,2012,5,1
Colias alexandra,2013,8,1
Colias alexandra,2014,6,2
Colias alexandra,2015,6,1
Colias alexandra,2016,6,1
Colias alexandra,2016,7,5
Colias alexandra,2017,5,1
Colias alexandra,2017,6,1
Colias alexandra,2017,7,3
Colias alexandra,2017,8,1
Colias behrii,2012,7,1
Colias behrii,2013,7,1
Colias behrii,2015,6,1
Colias behrii,2015,7,1
Colias behrii,2016,7,5
Colias behrii,2017,7,1
Colias christina,2009,6,1
Colias christina,2017,7,1
Colias eurytheme,2004,11,1
Colias eurytheme,2005,5,1
Colias eurytheme,2005,8,3
Colias eurytheme,2005,10,3
Colias eurytheme,2006,6,1
Colias eurytheme,2006,8,1
Colias eurytheme,2006,9,1
Colias eurytheme,2007,6,1
Colias eurytheme,2007,8,1
Colias eurytheme,2007,10,1
Colias eurytheme,2007,11,1
Colias eurytheme,2008,5,1
Colias eurytheme,2008,7,1
Colias eurytheme,2008,8,2
Colias eurytheme,2008,9,1
Colias eurytheme,2008,10,1
Colias eurytheme,2008,11,3
Colias eurytheme,2009,3,1
Colias eurytheme,2009,4,1
Colias eurytheme,2009,5,1
Colias eurytheme,2009,7,2
Colias eurytheme,2009,10,2
Colias eurytheme,2009,11,1
Colias eurytheme,2010,1,1
Colias eurytheme,2010,5,2
Colias eurytheme,2010,6,1
Colias eurytheme,2010,7,5
Colias eurytheme,2010,8,3
Colias eurytheme,2010,9,4
Colias eurytheme,2010,10,2
Colias eurytheme,2010,11,2
Colias eurytheme,2010,12,1
Colias eurytheme,2011,3,1
Colias eurytheme,2011,4,3
Colias eurytheme,2011,6,2
Colias eurytheme,2011,7,3
Colias eurytheme,2011,8,7
Colias eurytheme,2011,9,5
Colias eurytheme,2011,10,2
Colias eurytheme,2011,11,2
Colias eurytheme,2012,3,3
Colias eurytheme,2012,4,4
Colias eurytheme,2012,5,12
Colias eurytheme,2012,6,11
Colias eurytheme,2012,7,9
Colias eurytheme,2012,8,7
Colias eurytheme,2012,9,7
Colias eurytheme,2012,10,8
Colias eurytheme,2012,11,7
Colias eurytheme,2012,12,2
Colias eurytheme,2013,1,4
Colias eurytheme,2013,2,4
Colias eurytheme,2013,3,3
Colias eurytheme,2013,4,4
Colias eurytheme,2013,5,12
Colias eurytheme,2013,6,14
Colias eurytheme,2013,7,32
Colias eurytheme,2013,8,27
Colias eurytheme,2013,9,21
Colias eurytheme,2013,10,32
Colias eurytheme,2013,11,10
Colias eurytheme,2013,12,1
Colias eurytheme,2014,1,2
Colias eurytheme,2014,2,5
Colias eurytheme,2014,3,8
Colias eurytheme,2014,4,7
Colias eurytheme,2014,5,19
Colias eurytheme,2014,6,23
Colias eurytheme,2014,7,23
Colias eurytheme,2014,8,31
Colias eurytheme,2014,9,19
Colias eurytheme,2014,10,21
Colias eurytheme,2014,11,8
Colias eurytheme,2014,12,4
Colias eurytheme,2015,1,4
Colias eurytheme,2015,2,11
Colias eurytheme,2015,3,15
Colias eurytheme,2015,4,40
Colias eurytheme,2015,5,28
Colias eurytheme,2015,6,29
Colias eurytheme,2015,7,32
Colias eurytheme,2015,8,29
Colias eurytheme,2015,9,39
Colias eurytheme,2015,10,49
Colias eurytheme,2015,11,13
Colias eurytheme,2015,12,6
Colias eurytheme,2016,1,10
Colias eurytheme,2016,2,29
Colias eurytheme,2016,3,33
Colias eurytheme,2016,4,40
Colias eurytheme,2016,5,35
Colias eurytheme,2016,6,40
Colias eurytheme,2016,7,67
Colias eurytheme,2016,8,65
Colias eurytheme,2016,9,84
Colias eurytheme,2016,10,146
Colias eurytheme,2016,11,78
Colias eurytheme,2016,12,9
Colias eurytheme,2017,1,13
Colias eurytheme,2017,2,35
Colias eurytheme,2017,3,51
Colias eurytheme,2017,4,129
Colias eurytheme,2017,5,40
Colias eurytheme,2017,6,71
Colias eurytheme,2017,7,87
Colias eurytheme,2017,8,100
Colias eurytheme,2017,9,156
Colias eurytheme,2017,10,252
Colias eurytheme,2017,11,8
Colias gigantea,2017,7,1
Colias harfordii,2010,8,1
Colias harfordii,2012,7,1
Colias harfordii,2013,6,3
Colias harfordii,2016,3,1
Colias harfordii,2016,4,2
Colias harfordii,2016,5,2
Colias harfordii,2016,6,1
Colias harfordii,2017,5,1
Colias interior,2011,7,3
Colias interior,2012,6,1
Colias interior,2013,7,1
Colias interior,2014,6,1
Colias interior,2014,7,1
Colias interior,2015,7,5
Colias interior,2015,8,3
Colias interior,2016,6,1
Colias interior,2016,7,10
Colias interior,2016,8,2
Colias interior,2016,9,2
Colias interior,2017,6,2
Colias interior,2017,7,13
Colias interior,2017,8,1
Colias meadii,2012,7,1
Colias meadii,2013,7,1
Colias meadii,2014,7,1
Colias meadii,2016,7,1
Colias meadii,2016,8,2
Colias meadii,2017,7,2
Colias meadii,2017,8,3
Colias meadii,2017,9,1
Colias nastes,2016,8,1
Colias nastes,2017,7,1
Colias palaeno,2005,7,1
Colias palaeno,2005,8,1
Colias palaeno,2008,7,1
Colias palaeno,2011,7,1
Colias palaeno,2012,8,1
Colias palaeno,2014,7,1
Colias palaeno,2016,6,1
Colias palaeno,2016,7,2
Colias palaeno,2017,6,5
Colias palaeno,2017,7,2
Colias philodice,2004,8,1
Colias philodice,2005,8,1
Colias philodice,2005,9,1
Colias philodice,2006,4,1
Colias philodice,2007,9,1
Colias philodice,2008,6,2
Colias philodice,2008,8,2
Colias philodice,2008,9,1
Colias philodice,2009,6,1
Colias philodice,2009,9,2
Colias philodice,2010,5,1
Colias philodice,2010,6,2
Colias philodice,2010,7,4
Colias philodice,2010,8,2
Colias philodice,2010,9,1
Colias philodice,2010,10,1
Colias philodice,2011,6,1
Colias philodice,2011,7,2
Colias philodice,2011,8,2
Colias philodice,2011,9,2
Colias philodice,2011,10,2
Colias philodice,2011,11,1
Colias philodice,2012,1,1
Colias philodice,2012,3,1
Colias philodice,2012,5,2
Colias philodice,2012,6,11
Colias philodice,2012,7,6
Colias philodice,2012,8,4
Colias philodice,2012,9,1
Colias philodice,2013,6,8
Colias philodice,2013,7,10
Colias philodice,2013,8,18
Colias philodice,2013,9,13
Colias philodice,2013,10,9
Colias philodice,2013,11,2
Colias philodice,2014,4,2
Colias philodice,2014,5,2
Colias philodice,2014,6,7
Colias philodice,2014,7,13
Colias philodice,2014,8,6
Colias philodice,2014,9,14
Colias philodice,2014,10,8
Colias philodice,2015,3,1
Colias philodice,2015,5,5
Colias philodice,2015,6,12
Colias philodice,2015,7,35
Colias philodice,2015,8,27
Colias philodice,2015,9,24
Colias philodice,2015,10,16
Colias philodice,2015,11,7
Colias philodice,2016,1,1
Colias philodice,2016,2,1
Colias philodice,2016,3,1
Colias philodice,2016,4,2
Colias philodice,2016,5,9
Colias philodice,2016,6,10
Colias philodice,2016,7,31
Colias philodice,2016,8,41
Colias philodice,2016,9,67
Colias philodice,2016,10,33
Colias philodice,2016,11,22
Colias philodice,2017,2,4
Colias philodice,2017,3,5
Colias philodice,2017,4,8
Colias philodice,2017,5,12
Colias philodice,2017,6,13
Colias philodice,2017,7,42
Colias philodice,2017,8,50
Colias philodice,2017,9,118
Colias philodice,2017,10,60
Copaeodes aurantiaca,1966,6,1
Copaeodes aurantiaca,2005,5,1
Copaeodes aurantiaca,2008,5,1
Copaeodes aurantiaca,2008,8,1
Copaeodes aurantiaca,2009,5,1
Copaeodes aurantiaca,2010,7,1
Copaeodes aurantiaca,2010,9,1
Copaeodes aurantiaca,2012,8,1
Copaeodes aurantiaca,2012,9,1
Copaeodes aurantiaca,2013,4,1
Copaeodes aurantiaca,2013,6,4
Copaeodes aurantiaca,2013,8,4
Copaeodes aurantiaca,2013,9,3
Copaeodes aurantiaca,2013,10,1
Copaeodes aurantiaca,2013,11,2
Copaeodes aurantiaca,2014,4,2
Copaeodes aurantiaca,2014,6,1
Copaeodes aurantiaca,2014,7,1
Copaeodes aurantiaca,2014,8,5
Copaeodes aurantiaca,2014,10,4
Copaeodes aurantiaca,2014,11,1
Copaeodes aurantiaca,2015,3,3
Copaeodes aurantiaca,2015,4,7
Copaeodes aurantiaca,2015,5,8
Copaeodes aurantiaca,2015,6,4
Copaeodes aurantiaca,2015,7,5
Copaeodes aurantiaca,2015,8,5
Copaeodes aurantiaca,2015,9,9
Copaeodes aurantiaca,2015,10,1
Copaeodes aurantiaca,2015,12,1
Copaeodes aurantiaca,2016,3,2
Copaeodes aurantiaca,2016,4,5
Copaeodes aurantiaca,2016,5,3
Copaeodes aurantiaca,2016,7,7
Copaeodes aurantiaca,2016,8,6
Copaeodes aurantiaca,2016,9,5
Copaeodes aurantiaca,2016,10,7
Copaeodes aurantiaca,2016,11,2
Copaeodes aurantiaca,2017,3,4
Copaeodes aurantiaca,2017,4,5
Copaeodes aurantiaca,2017,5,7
Copaeodes aurantiaca,2017,6,5
Copaeodes aurantiaca,2017,7,4
Copaeodes aurantiaca,2017,8,12
Copaeodes aurantiaca,2017,9,12
Copaeodes aurantiaca,2017,10,5
Copaeodes minima,2003,5,1
Copaeodes minima,2003,10,3
Copaeodes minima,2004,10,1
Copaeodes minima,2007,11,1
Copaeodes minima,2008,8,1
Copaeodes minima,2009,10,1
Copaeodes minima,2009,11,1
Copaeodes minima,2009,12,1
Copaeodes minima,2010,11,1
Copaeodes minima,2011,10,1
Copaeodes minima,2012,2,1
Copaeodes minima,2012,4,1
Copaeodes minima,2012,5,1
Copaeodes minima,2012,9,2
Copaeodes minima,2013,1,1
Copaeodes minima,2013,2,2
Copaeodes minima,2013,3,1
Copaeodes minima,2013,5,1
Copaeodes minima,2013,6,2
Copaeodes minima,2013,7,1
Copaeodes minima,2013,8,1
Copaeodes minima,2013,9,2
Copaeodes minima,2013,10,3
Copaeodes minima,2013,11,1
Copaeodes minima,2014,1,1
Copaeodes minima,2014,2,1
Copaeodes minima,2014,5,1
Copaeodes minima,2014,6,3
Copaeodes minima,2014,7,3
Copaeodes minima,2014,8,1
Copaeodes minima,2014,9,1
Copaeodes minima,2014,10,1
Copaeodes minima,2014,11,3
Copaeodes minima,2014,12,1
Copaeodes minima,2015,4,2
Copaeodes minima,2015,5,6
Copaeodes minima,2015,6,5
Copaeodes minima,2015,7,3
Copaeodes minima,2015,8,1
Copaeodes minima,2015,9,4
Copaeodes minima,2015,10,4
Copaeodes minima,2015,11,4
Copaeodes minima,2015,12,3
Copaeodes minima,2016,2,1
Copaeodes minima,2016,3,2
Copaeodes minima,2016,5,4
Copaeodes minima,2016,6,13
Copaeodes minima,2016,7,10
Copaeodes minima,2016,8,16
Copaeodes minima,2016,9,9
Copaeodes minima,2016,10,8
Copaeodes minima,2016,11,12
Copaeodes minima,2016,12,3
Copaeodes minima,2017,1,4
Copaeodes minima,2017,2,2
Copaeodes minima,2017,3,5
Copaeodes minima,2017,4,3
Copaeodes minima,2017,5,9
Copaeodes minima,2017,6,10
Copaeodes minima,2017,7,16
